Date,Solar_Irradiance,Temperature,Humidity,Wind_Speed,Precipitation,Location,Month,Year,DayOfYear,Season,Solar_Lag_1,Solar_Lag_7,Solar_Rolling_Mean_7
2023-12-24,4.4786,24.22,53.66,2.5,0.0,Ghatkopar,12,2023,358,Winter,4.573,3.534,3.6323714285714286
2023-12-25,4.4484,24.49,53.31,2.55,0.0,Ghatkopar,12,2023,359,Winter,4.4786,2.8627,3.8589000000000007
2023-12-26,4.3363,24.08,54.22,2.24,0.0,Ghatkopar,12,2023,360,Winter,4.4484,3.8431,3.929357142857143
2023-12-27,4.3001,24.13,57.23,2.25,0.0,Ghatkopar,12,2023,361,Winter,4.3363,3.3197,4.069414285714286
2023-12-28,4.1266,24.29,58.23,2.2,0.0,Ghatkopar,12,2023,362,Winter,4.3001,3.6082,4.143471428571429
2023-12-29,4.2384,25.22,54.61,1.74,0.0,Ghatkopar,12,2023,363,Winter,4.1266,2.7413,4.357342857142857
2023-12-30,4.2751,24.94,59.36,2.01,0.0,Ghatkopar,12,2023,364,Winter,4.2384,4.573,4.314785714285715
2023-12-31,4.1282,25.07,58.35,1.78,0.0,Ghatkopar,12,2023,365,Winter,4.2751,4.4786,4.264728571428572
2024-01-01,4.0138,24.68,60.93,1.64,0.0,Ghatkopar,1,2024,1,Winter,4.1282,4.4484,4.202642857142857
2024-01-02,4.0087,24.09,59.98,1.64,0.0,Ghatkopar,1,2024,2,Winter,4.0138,4.3363,4.155842857142857
2024-01-03,3.8227,23.56,58.83,1.92,0.0,Ghatkopar,1,2024,3,Winter,4.0087,4.3001,4.087642857142857
2024-01-04,4.2718,22.72,56.52,1.58,0.0,Ghatkopar,1,2024,4,Winter,3.8227,4.1266,4.108385714285714
2024-01-05,4.2247,21.44,58.2,1.61,0.0,Ghatkopar,1,2024,5,Winter,4.2718,4.2384,4.106428571428571
2024-01-06,3.9379,23.06,59.31,2.19,0.0,Ghatkopar,1,2024,6,Winter,4.2247,4.2751,4.058257142857142
2024-01-07,4.1304,24.34,66.73,2.28,0.02,Ghatkopar,1,2024,7,Winter,3.9379,4.1282,4.058571428571429
2024-01-08,4.2307,26.04,59.62,2.63,0.05,Ghatkopar,1,2024,8,Winter,4.1304,4.0138,4.089557142857143
2024-01-09,3.889,25.73,64.74,2.21,0.98,Ghatkopar,1,2024,9,Winter,4.2307,4.0087,4.072457142857143
2024-01-10,3.8714,25.92,61.47,1.91,0.02,Ghatkopar,1,2024,10,Winter,3.889,3.8227,4.079414285714286
2024-01-11,4.3205,26.68,60.29,1.79,0.0,Ghatkopar,1,2024,11,Winter,3.8714,4.2718,4.086371428571429
2024-01-12,4.5379,26.46,54.63,2.44,0.0,Ghatkopar,1,2024,12,Winter,4.3205,4.2247,4.131114285714285
2024-01-13,4.7647,26.0,56.25,2.24,0.0,Ghatkopar,1,2024,13,Winter,4.5379,3.9379,4.249228571428572
2024-01-14,5.0688,24.57,51.18,2.31,0.0,Ghatkopar,1,2024,14,Winter,4.7647,4.1304,4.383285714285714
2024-01-15,5.2418,22.46,46.99,2.28,0.0,Ghatkopar,1,2024,15,Winter,5.0688,4.2307,4.527728571428571
2024-01-16,5.1665,21.47,50.53,1.63,0.0,Ghatkopar,1,2024,16,Winter,5.2418,3.889,4.710228571428572
2024-01-17,4.6778,21.76,59.44,1.48,0.0,Ghatkopar,1,2024,17,Winter,5.1665,3.8714,4.825428571428572
2024-01-18,4.6994,22.0,60.56,1.43,0.0,Ghatkopar,1,2024,18,Winter,4.6778,4.3205,4.879557142857143
2024-01-19,4.6332,22.18,54.63,1.66,0.0,Ghatkopar,1,2024,19,Winter,4.6994,4.5379,4.893171428571429
2024-01-20,4.6855,22.66,56.87,1.61,0.0,Ghatkopar,1,2024,20,Winter,4.6332,4.7647,4.881857142857143
2024-01-21,4.8972,22.93,50.56,1.77,0.0,Ghatkopar,1,2024,21,Winter,4.6855,5.0688,4.857342857142856
2024-01-22,4.8559,23.03,50.34,2.57,0.0,Ghatkopar,1,2024,22,Winter,4.8972,5.2418,4.802214285714286
2024-01-23,5.2603,21.87,42.88,2.68,0.0,Ghatkopar,1,2024,23,Winter,4.8559,5.1665,4.815614285714285
2024-01-24,5.4502,21.74,39.82,2.28,0.0,Ghatkopar,1,2024,24,Winter,5.2603,4.6778,4.925957142857143
2024-01-25,5.3225,22.39,38.69,2.4,0.0,Ghatkopar,1,2024,25,Winter,5.4502,4.6994,5.014971428571428
2024-01-26,5.1466,23.54,39.77,2.44,0.0,Ghatkopar,1,2024,26,Winter,5.3225,4.6332,5.088314285714286
2024-01-27,4.7981,24.88,41.99,1.87,0.0,Ghatkopar,1,2024,27,Winter,5.1466,4.6855,5.1044
2024-01-28,4.5804,24.99,43.14,1.95,0.0,Ghatkopar,1,2024,28,Winter,4.7981,4.8972,5.059142857142858
2024-01-29,4.7033,24.95,41.04,1.99,0.0,Ghatkopar,1,2024,29,Winter,4.5804,4.8559,5.037342857142858
2024-01-30,4.6898,24.42,42.87,1.99,0.0,Ghatkopar,1,2024,30,Winter,4.7033,5.2603,4.955842857142857
2024-01-31,5.1074,24.11,50.28,1.73,0.0,Ghatkopar,1,2024,31,Winter,4.6898,5.4502,4.906871428571429
2024-02-01,5.2517,23.02,62.49,1.81,0.04,Ghatkopar,2,2024,32,Winter,5.1074,5.3225,4.896757142857142
2024-02-02,5.3018,23.82,58.78,2.07,0.0,Ghatkopar,2,2024,33,Winter,5.2517,5.1466,4.918928571428571
2024-02-03,5.3796,26.23,43.6,2.47,0.0,Ghatkopar,2,2024,34,Winter,5.3018,4.7981,5.002000000000001
2024-02-04,5.1919,27.23,43.02,2.04,0.0,Ghatkopar,2,2024,35,Winter,5.3796,4.5804,5.089357142857144
2024-02-05,5.3796,27.02,44.68,1.82,0.0,Ghatkopar,2,2024,36,Winter,5.1919,4.7033,5.1859714285714285
2024-02-06,5.4574,26.68,45.82,1.77,0.0,Ghatkopar,2,2024,37,Winter,5.3796,4.6898,5.295628571428572
2024-02-07,5.453,26.43,48.38,2.33,0.0,Ghatkopar,2,2024,38,Winter,5.4574,5.1074,5.345
2024-02-08,5.5531,26.32,41.94,2.43,0.0,Ghatkopar,2,2024,39,Winter,5.453,5.2517,5.388057142857143
2024-02-09,5.6971,26.04,42.83,2.0,0.0,Ghatkopar,2,2024,40,Winter,5.5531,5.3018,5.444528571428571
2024-02-10,5.7324,25.17,39.59,2.16,0.0,Ghatkopar,2,2024,41,Winter,5.6971,5.3796,5.494928571428572
2024-02-11,5.6611,24.96,36.76,1.92,0.0,Ghatkopar,2,2024,42,Winter,5.7324,5.1919,5.5619571428571435
2024-02-12,5.2903,25.42,39.34,1.74,0.0,Ghatkopar,2,2024,43,Winter,5.6611,5.3796,5.5492
2024-02-13,5.0071,25.08,41.39,1.88,0.0,Ghatkopar,2,2024,44,Winter,5.2903,5.4574,5.484871428571429
2024-02-14,5.2718,25.71,32.14,2.63,0.0,Ghatkopar,2,2024,45,Winter,5.0071,5.453,5.458985714285715
2024-02-15,5.4022,26.63,33.67,2.31,0.0,Ghatkopar,2,2024,46,Winter,5.2718,5.5531,5.437428571428572
2024-02-16,5.1804,28.04,41.09,2.32,0.0,Ghatkopar,2,2024,47,Winter,5.4022,5.6971,5.363614285714286
2024-02-17,5.4425,28.61,38.58,1.74,0.0,Ghatkopar,2,2024,48,Winter,5.1804,5.7324,5.3222000000000005
2024-02-18,5.8306,28.23,38.04,1.56,0.0,Ghatkopar,2,2024,49,Winter,5.4425,5.6611,5.346414285714286
2024-02-19,6.2023,27.57,39.26,1.6,0.0,Ghatkopar,2,2024,50,Winter,5.8306,5.2903,5.4767
2024-02-20,6.2242,26.05,55.65,2.15,0.0,Ghatkopar,2,2024,51,Winter,6.2023,5.0071,5.6505714285714275
2024-02-21,6.0286,25.18,67.66,2.1,0.0,Ghatkopar,2,2024,52,Winter,6.2242,5.2718,5.758685714285714
2024-02-22,5.9412,25.0,65.1,2.08,0.0,Ghatkopar,2,2024,53,Winter,6.0286,5.4022,5.835685714285714
2024-02-23,6.3286,24.63,54.44,2.11,0.0,Ghatkopar,2,2024,54,Winter,5.9412,5.1804,5.999714285714285
2024-02-24,6.4982,24.68,28.2,2.57,0.0,Ghatkopar,2,2024,55,Winter,6.3286,5.4425,6.150528571428572
2024-02-25,6.4517,25.28,21.75,2.36,0.0,Ghatkopar,2,2024,56,Winter,6.4982,5.8306,6.239257142857142
2024-02-26,5.3822,28.0,31.49,2.17,0.0,Ghatkopar,2,2024,57,Winter,6.4517,6.2023,6.122099999999999
2024-02-27,5.2536,29.1,36.8,1.86,0.01,Ghatkopar,2,2024,58,Winter,5.3822,6.2242,5.983442857142857
2024-02-28,5.6023,30.16,39.52,2.22,0.0,Ghatkopar,2,2024,59,Winter,5.2536,6.0286,5.922542857142858
2024-02-29,5.9102,30.79,40.75,1.89,0.18,Ghatkopar,2,2024,60,Winter,5.6023,5.9412,5.918114285714286
2024-03-01,4.9668,30.23,51.93,1.73,0.95,Ghatkopar,3,2024,61,Summer,5.9102,6.3286,5.723571428571428
2024-03-02,5.947,27.82,60.91,2.46,0.37,Ghatkopar,3,2024,62,Summer,4.9668,6.4982,5.6448285714285715
2024-03-03,6.2352,25.06,63.04,3.19,0.09,Ghatkopar,3,2024,63,Summer,5.947,6.4517,5.6139
2024-03-04,6.835,24.15,45.96,2.32,0.0,Ghatkopar,3,2024,64,Summer,6.2352,5.3822,5.821442857142857
2024-03-05,6.9931,24.8,31.66,2.1,0.0,Ghatkopar,3,2024,65,Summer,6.835,5.2536,6.069942857142856
2024-03-06,6.876,25.53,29.34,1.91,0.0,Ghatkopar,3,2024,66,Summer,6.9931,5.6023,6.251899999999999
2024-03-07,6.594,27.12,32.64,2.55,0.0,Ghatkopar,3,2024,67,Summer,6.876,5.9102,6.349585714285714
2024-03-08,6.6638,28.4,29.81,2.92,0.0,Ghatkopar,3,2024,68,Summer,6.594,4.9668,6.592014285714286
2024-03-09,6.7109,28.74,29.07,2.44,0.0,Ghatkopar,3,2024,69,Summer,6.6638,5.947,6.701142857142857
2024-03-10,6.7891,28.33,31.3,2.01,0.0,Ghatkopar,3,2024,70,Summer,6.7109,6.2352,6.780271428571429
2024-03-11,6.4834,28.96,33.83,2.39,0.02,Ghatkopar,3,2024,71,Summer,6.7891,6.835,6.730042857142856
2024-03-12,6.5546,28.98,42.17,2.4,0.03,Ghatkopar,3,2024,72,Summer,6.4834,6.9931,6.6674
2024-03-13,6.6012,27.69,54.48,2.45,0.0,Ghatkopar,3,2024,73,Summer,6.5546,6.876,6.628142857142858
2024-03-14,6.6703,26.78,53.52,2.36,0.0,Ghatkopar,3,2024,74,Summer,6.6012,6.594,6.639042857142857
2024-03-15,6.9338,25.92,50.69,1.91,0.0,Ghatkopar,3,2024,75,Summer,6.6703,6.6638,6.677614285714285
2024-03-16,6.6787,26.32,46.77,1.81,0.0,Ghatkopar,3,2024,76,Summer,6.9338,6.7109,6.673014285714285
2024-03-17,6.7219,27.28,47.09,1.67,0.0,Ghatkopar,3,2024,77,Summer,6.6787,6.7891,6.663414285714286
2024-03-18,6.6629,27.84,50.8,1.75,0.0,Ghatkopar,3,2024,78,Summer,6.7219,6.4834,6.689057142857142
2024-03-19,6.8398,28.27,53.7,2.26,0.08,Ghatkopar,3,2024,79,Summer,6.6629,6.5546,6.7298
2024-03-20,7.0534,29.79,29.75,2.58,0.02,Ghatkopar,3,2024,80,Summer,6.8398,6.6012,6.7944
2024-03-21,6.6984,30.21,22.3,2.28,0.01,Ghatkopar,3,2024,81,Summer,7.0534,6.6703,6.798414285714286
2024-03-22,6.516,29.91,37.13,1.74,0.1,Ghatkopar,3,2024,82,Summer,6.6984,6.9338,6.738728571428572
2024-03-23,6.5407,29.45,45.86,2.23,0.02,Ghatkopar,3,2024,83,Summer,6.516,6.6787,6.7190142857142865
2024-03-24,6.534,29.98,49.81,2.04,0.0,Ghatkopar,3,2024,84,Summer,6.5407,6.7219,6.692171428571428
2024-03-25,6.6271,30.2,50.83,2.21,0.01,Ghatkopar,3,2024,85,Summer,6.534,6.6629,6.687057142857142
2024-03-26,6.5479,30.35,55.7,1.8,0.02,Ghatkopar,3,2024,86,Summer,6.6271,6.8398,6.645357142857143
2024-03-27,6.1385,30.76,56.82,1.9,0.06,Ghatkopar,3,2024,87,Summer,6.5479,7.0534,6.514657142857144
2024-03-28,5.4785,30.72,56.87,1.9,0.03,Ghatkopar,3,2024,88,Summer,6.1385,6.6984,6.3403857142857145
2024-03-29,5.4902,31.67,52.97,2.03,0.25,Ghatkopar,3,2024,89,Summer,5.4785,6.516,6.193842857142856
2024-03-30,5.6674,31.01,53.24,2.35,0.01,Ghatkopar,3,2024,90,Summer,5.4902,6.5407,6.0690857142857135
2024-03-31,6.2126,31.52,46.06,2.36,0.01,Ghatkopar,3,2024,91,Summer,5.6674,6.534,6.023171428571429
2024-04-01,6.3586,30.76,45.94,2.32,0.0,Ghatkopar,4,2024,92,Summer,6.2126,6.6271,5.984814285714286
2024-04-02,6.9055,30.07,47.34,2.05,0.0,Ghatkopar,4,2024,93,Summer,6.3586,6.5479,6.0359
2024-04-03,6.6816,30.32,48.47,1.96,0.0,Ghatkopar,4,2024,94,Summer,6.9055,6.1385,6.113485714285715
2024-04-04,6.4361,30.61,48.91,2.44,0.0,Ghatkopar,4,2024,95,Summer,6.6816,5.4785,6.250285714285714
2024-04-05,6.851,31.18,53.18,2.5,0.19,Ghatkopar,4,2024,96,Summer,6.4361,5.4902,6.444685714285713
2024-04-06,6.8006,31.6,45.42,2.78,0.43,Ghatkopar,4,2024,97,Summer,6.851,5.6674,6.606571428571429
2024-04-07,7.0128,30.77,48.07,2.55,0.0,Ghatkopar,4,2024,98,Summer,6.8006,6.2126,6.720885714285714
2024-04-08,7.1599,30.63,52.42,1.94,0.0,Ghatkopar,4,2024,99,Summer,7.0128,6.3586,6.835357142857142
2024-04-09,6.9144,30.93,53.32,1.7,0.01,Ghatkopar,4,2024,100,Summer,7.1599,6.9055,6.836628571428571
2024-04-10,6.7418,31.09,52.2,2.02,0.01,Ghatkopar,4,2024,101,Summer,6.9144,6.6816,6.845228571428572
2024-04-11,6.5815,31.32,46.27,2.08,0.01,Ghatkopar,4,2024,102,Summer,6.7418,6.4361,6.8660000000000005
2024-04-12,6.7584,31.09,45.51,1.9,0.01,Ghatkopar,4,2024,103,Summer,6.5815,6.851,6.852771428571428
2024-04-13,7.1414,29.92,50.14,1.96,0.0,Ghatkopar,4,2024,104,Summer,6.7584,6.8006,6.901457142857143
2024-04-14,6.9634,30.47,54.24,2.05,0.02,Ghatkopar,4,2024,105,Summer,7.1414,7.0128,6.8944
2024-04-15,6.6984,33.32,50.75,2.25,0.02,Ghatkopar,4,2024,106,Summer,6.9634,7.1599,6.8284714285714285
2024-04-16,6.1555,36.44,32.35,2.98,0.02,Ghatkopar,4,2024,107,Summer,6.6984,6.9144,6.720057142857144
2024-04-17,5.8414,35.49,35.53,2.32,0.01,Ghatkopar,4,2024,108,Summer,6.1555,6.7418,6.591428571428572
2024-04-18,6.3838,33.91,50.19,2.32,0.07,Ghatkopar,4,2024,109,Summer,5.8414,6.5815,6.563185714285714
2024-04-19,6.2894,33.06,50.15,2.86,0.05,Ghatkopar,4,2024,110,Summer,6.3838,6.7584,6.496185714285714
2024-04-20,6.1212,32.52,49.89,2.58,0.31,Ghatkopar,4,2024,111,Summer,6.2894,7.1414,6.350442857142857
2024-04-21,5.8769,31.63,49.78,2.96,0.77,Ghatkopar,4,2024,112,Summer,6.1212,6.9634,6.195228571428571
2024-04-22,5.8745,31.65,51.33,2.59,0.16,Ghatkopar,4,2024,113,Summer,5.8769,6.6984,6.077528571428571
2024-04-23,6.8928,31.49,50.13,2.51,0.0,Ghatkopar,4,2024,114,Summer,5.8745,6.1555,6.182857142857142
2024-04-24,6.7157,31.55,52.67,2.19,0.33,Ghatkopar,4,2024,115,Summer,6.8928,5.8414,6.307757142857143
2024-04-25,6.5162,32.35,50.83,2.29,0.21,Ghatkopar,4,2024,116,Summer,6.7157,6.3838,6.326671428571429
2024-04-26,6.3101,32.9,50.29,2.94,0.41,Ghatkopar,4,2024,117,Summer,6.5162,6.2894,6.329628571428572
2024-04-27,6.3132,33.98,47.74,2.5,0.22,Ghatkopar,4,2024,118,Summer,6.3101,6.1212,6.357057142857143
2024-04-28,6.2873,34.83,46.03,2.73,0.03,Ghatkopar,4,2024,119,Summer,6.3132,5.8769,6.415685714285715
2024-04-29,6.7066,34.4,41.45,2.95,0.01,Ghatkopar,4,2024,120,Summer,6.2873,5.8745,6.534557142857143
2024-04-30,7.2024,33.84,44.3,2.61,0.03,Ghatkopar,4,2024,121,Summer,6.7066,6.8928,6.578785714285715
2024-05-01,7.6925,32.15,48.07,2.42,0.0,Ghatkopar,5,2024,122,Summer,7.2024,6.7157,6.718328571428572
2024-05-02,7.7453,31.45,49.75,2.04,0.0,Ghatkopar,5,2024,123,Summer,7.6925,6.5162,6.8939142857142865
2024-05-03,7.6591,30.95,50.19,2.28,0.0,Ghatkopar,5,2024,124,Summer,7.7453,6.3101,7.086628571428571
2024-05-04,7.4705,31.18,54.78,2.44,0.01,Ghatkopar,5,2024,125,Summer,7.6591,6.3132,7.251957142857143
2024-05-05,7.5629,32.39,56.44,2.75,0.04,Ghatkopar,5,2024,126,Summer,7.4705,6.2873,7.4341857142857135
2024-05-06,7.4885,31.72,59.1,2.91,0.07,Ghatkopar,5,2024,127,Summer,7.5629,6.7066,7.545885714285715
2024-05-07,7.339,31.68,60.87,2.71,0.06,Ghatkopar,5,2024,128,Summer,7.4885,7.2024,7.5653999999999995
2024-05-08,7.3862,31.9,55.98,2.41,0.12,Ghatkopar,5,2024,129,Summer,7.339,7.6925,7.521642857142857
2024-05-09,7.1155,31.33,58.65,2.4,0.1,Ghatkopar,5,2024,130,Summer,7.3862,7.7453,7.431671428571428
2024-05-10,6.5755,31.95,56.2,2.36,1.41,Ghatkopar,5,2024,131,Summer,7.1155,7.6591,7.276871428571428
2024-05-11,6.2851,32.5,53.35,2.65,4.43,Ghatkopar,5,2024,132,Summer,6.5755,7.4705,7.107528571428571
2024-05-12,6.5081,31.4,61.88,1.7,7.3,Ghatkopar,5,2024,133,Summer,6.2851,7.5629,6.956842857142858
2024-05-13,6.1572,32.3,58.66,1.53,3.05,Ghatkopar,5,2024,134,Summer,6.5081,7.4885,6.7666571428571425
2024-05-14,6.8009,32.33,59.77,2.39,5.09,Ghatkopar,5,2024,135,Summer,6.1572,7.339,6.689785714285714
2024-05-15,7.1657,32.26,61.98,1.56,8.77,Ghatkopar,5,2024,136,Summer,6.8009,7.3862,6.6582857142857135
2024-05-16,6.6655,33.03,59.67,1.71,2.38,Ghatkopar,5,2024,137,Summer,7.1657,7.1155,6.594
2024-05-17,6.4462,32.1,64.63,1.66,1.55,Ghatkopar,5,2024,138,Summer,6.6655,6.5755,6.575528571428571
2024-05-18,6.4162,32.94,61.18,1.7,0.71,Ghatkopar,5,2024,139,Summer,6.4462,6.2851,6.594257142857144
2024-05-19,6.875,33.15,58.77,1.92,0.86,Ghatkopar,5,2024,140,Summer,6.4162,6.5081,6.6466714285714295
2024-05-20,6.7034,32.85,61.37,2.18,1.12,Ghatkopar,5,2024,141,Summer,6.875,6.1572,6.7247
2024-05-21,6.9086,32.49,64.86,2.38,0.76,Ghatkopar,5,2024,142,Summer,6.7034,6.8009,6.740085714285714
2024-05-22,6.3869,33.21,64.65,2.31,0.82,Ghatkopar,5,2024,143,Summer,6.9086,7.1657,6.6288285714285715
2024-05-23,6.7954,33.46,58.74,2.31,0.19,Ghatkopar,5,2024,144,Summer,6.3869,6.6655,6.647385714285714
2024-05-24,7.0375,32.49,63.89,2.68,0.05,Ghatkopar,5,2024,145,Summer,6.7954,6.4462,6.731857142857144
2024-05-25,6.5597,31.72,63.88,3.32,0.13,Ghatkopar,5,2024,146,Summer,7.0375,6.4162,6.752357142857143
2024-05-26,6.0626,31.72,64.31,3.41,0.16,Ghatkopar,5,2024,147,Summer,6.5597,6.875,6.636299999999999
2024-05-27,4.5833,31.81,64.38,3.84,0.05,Ghatkopar,5,2024,148,Summer,6.0626,6.7034,6.333428571428571
2024-05-28,6.5124,32.13,62.56,4.13,0.07,Ghatkopar,5,2024,149,Summer,4.5833,6.9086,6.276828571428571
2024-05-29,6.835,31.96,66.32,3.87,0.19,Ghatkopar,5,2024,150,Summer,6.5124,6.3869,6.3408428571428574
2024-05-30,6.7901,32.05,65.76,3.46,0.13,Ghatkopar,5,2024,151,Summer,6.835,6.7954,6.340085714285714
2024-05-31,7.0176,32.31,64.91,3.05,0.11,Ghatkopar,5,2024,152,Summer,6.7901,7.0375,6.337242857142857
2024-06-01,6.6446,32.53,62.81,3.23,0.23,Ghatkopar,6,2024,153,Summer,7.0176,6.5597,6.349371428571429
2024-06-02,6.7378,32.38,59.97,2.81,0.29,Ghatkopar,6,2024,154,Summer,6.6446,6.0626,6.445828571428572
2024-06-03,5.4994,31.6,64.97,2.64,5.19,Ghatkopar,6,2024,155,Summer,6.7378,4.5833,6.576700000000001
2024-06-04,6.6821,30.87,72.2,2.02,7.05,Ghatkopar,6,2024,156,Summer,5.4994,6.5124,6.600942857142857
2024-06-05,7.0262,30.86,72.27,2.26,4.87,Ghatkopar,6,2024,157,Summer,6.6821,6.835,6.628257142857143
2024-06-06,7.079,31.05,69.4,2.48,2.85,Ghatkopar,6,2024,158,Summer,7.0262,6.7901,6.669528571428571
2024-06-07,5.8591,30.42,72.29,2.45,2.26,Ghatkopar,6,2024,159,Summer,7.079,7.0176,6.504028571428571
2024-06-08,5.5915,29.23,78.47,2.49,23.64,Ghatkopar,6,2024,160,Summer,5.8591,6.6446,6.353585714285714
2024-06-09,3.2659,28.34,85.79,2.06,30.5,Ghatkopar,6,2024,161,Summer,5.5915,6.7378,5.8576
2024-06-10,3.8064,28.59,80.76,2.14,20.5,Ghatkopar,6,2024,162,Summer,3.2659,5.4994,5.615742857142856
2024-06-11,5.3458,28.42,80.31,2.56,7.2,Ghatkopar,6,2024,163,Summer,3.8064,6.6821,5.424842857142857
2024-06-12,6.1586,29.08,80.52,2.93,5.78,Ghatkopar,6,2024,164,Summer,5.3458,7.0262,5.3008999999999995
2024-06-13,6.0684,29.49,79.0,2.97,15.41,Ghatkopar,6,2024,165,Summer,6.1586,7.079,5.156528571428571
2024-06-14,5.1955,29.24,82.54,2.97,14.07,Ghatkopar,6,2024,166,Summer,6.0684,5.8591,5.061728571428572
2024-06-15,6.5527,29.6,79.56,2.68,3.19,Ghatkopar,6,2024,167,Summer,5.1955,5.5915,5.199042857142857
2024-06-16,6.4646,29.55,77.76,2.01,2.12,Ghatkopar,6,2024,168,Summer,6.5527,3.2659,5.656
2024-06-17,5.591,29.24,80.44,2.51,4.3,Ghatkopar,6,2024,169,Summer,6.4646,3.8064,5.910942857142857
2024-06-18,4.1294,28.68,82.82,3.02,16.5,Ghatkopar,6,2024,170,Summer,5.591,5.3458,5.737171428571429
2024-06-19,3.473,28.79,82.59,4.1,22.81,Ghatkopar,6,2024,171,Summer,4.1294,6.1586,5.353514285714285
2024-06-20,2.0419,28.83,84.56,4.46,32.23,Ghatkopar,6,2024,172,Summer,3.473,6.0684,4.7783
2024-06-21,4.999,29.34,84.46,3.85,16.57,Ghatkopar,6,2024,173,Summer,2.0419,5.1955,4.750228571428571
2024-06-22,3.7286,29.62,82.99,2.5,12.65,Ghatkopar,6,2024,174,Summer,4.999,6.5527,4.346785714285714
2024-06-23,4.5842,28.7,83.23,2.1,13.84,Ghatkopar,6,2024,175,Summer,3.7286,6.4646,4.078157142857143
2024-06-24,3.8021,29.0,79.69,2.15,11.49,Ghatkopar,6,2024,176,Summer,4.5842,5.591,3.8226
2024-06-25,6.1661,28.36,82.67,2.54,4.34,Ghatkopar,6,2024,177,Summer,3.8021,4.1294,4.113557142857142
2024-06-26,4.9046,27.95,87.6,2.87,20.03,Ghatkopar,6,2024,178,Summer,6.1661,3.473,4.318071428571429
2024-06-27,5.0105,27.85,91.26,6.13,39.71,Ghatkopar,6,2024,179,Summer,4.9046,2.0419,4.742157142857143
2024-06-28,1.7143,27.41,92.0,6.21,42.02,Ghatkopar,6,2024,180,Summer,5.0105,4.999,4.272914285714286
2024-06-29,4.3622,28.45,87.34,4.79,20.19,Ghatkopar,6,2024,181,Summer,1.7143,3.7286,4.363428571428572
2024-06-30,2.801,28.24,87.47,5.09,12.74,Ghatkopar,6,2024,182,Summer,4.3622,4.5842,4.1086857142857145
2024-07-01,4.085,28.34,86.08,6.66,23.8,Ghatkopar,7,2024,183,Monsoon,2.801,3.8021,4.1491
2024-07-02,3.7085,28.15,88.01,6.59,25.75,Ghatkopar,7,2024,184,Monsoon,4.085,6.1661,3.798014285714286
2024-07-03,4.4496,28.36,85.66,5.3,6.79,Ghatkopar,7,2024,185,Monsoon,3.7085,4.9046,3.733014285714286
2024-07-04,4.471,28.05,87.24,4.52,13.04,Ghatkopar,7,2024,186,Monsoon,4.4496,5.0105,3.655942857142857
2024-07-05,3.5443,28.0,88.6,4.98,18.03,Ghatkopar,7,2024,187,Monsoon,4.471,1.7143,3.9173714285714283
2024-07-06,2.9218,28.03,88.61,5.51,39.52,Ghatkopar,7,2024,188,Monsoon,3.5443,4.3622,3.7116000000000002
2024-07-07,3.0408,27.82,90.24,4.19,58.64,Ghatkopar,7,2024,189,Monsoon,2.9218,2.801,3.7458571428571426
2024-07-08,2.5656,27.57,90.94,3.42,56.74,Ghatkopar,7,2024,190,Monsoon,3.0408,4.085,3.5288
2024-07-09,3.4462,26.81,89.86,2.81,40.59,Ghatkopar,7,2024,191,Monsoon,2.5656,3.7085,3.4913285714285713
2024-07-10,4.6474,26.64,88.75,2.6,13.21,Ghatkopar,7,2024,192,Monsoon,3.4462,4.4496,3.5195857142857143
2024-07-11,2.4091,27.37,90.23,3.25,20.43,Ghatkopar,7,2024,193,Monsoon,4.6474,4.471,3.225028571428571
2024-07-12,2.5207,27.18,92.96,3.84,80.45,Ghatkopar,7,2024,194,Monsoon,2.4091,3.5443,3.0788
2024-07-13,1.1426,27.02,93.15,5.25,92.31,Ghatkopar,7,2024,195,Monsoon,2.5207,2.9218,2.8246285714285717
2024-07-14,3.5429,27.19,93.61,4.3,53.06,Ghatkopar,7,2024,196,Monsoon,1.1426,3.0408,2.8963571428571426
2024-07-15,2.9328,27.1,90.44,2.32,30.52,Ghatkopar,7,2024,197,Monsoon,3.5429,2.5656,2.9488142857142856
2024-07-16,3.2926,25.83,89.18,2.35,9.37,Ghatkopar,7,2024,198,Monsoon,2.9328,3.4462,2.926871428571429
2024-07-17,4.5108,26.79,92.55,4.6,25.98,Ghatkopar,7,2024,199,Monsoon,3.2926,4.6474,2.907357142857143
2024-07-18,2.0256,26.76,93.73,5.25,48.74,Ghatkopar,7,2024,200,Monsoon,4.5108,2.4091,2.8525714285714288
2024-07-19,1.7774,26.71,93.1,5.09,43.23,Ghatkopar,7,2024,201,Monsoon,2.0256,2.5207,2.746385714285714
2024-07-20,1.4261,26.47,94.34,5.0,69.62,Ghatkopar,7,2024,202,Monsoon,1.7774,1.1426,2.786885714285714
2024-07-21,1.6202,26.69,94.25,4.42,87.64,Ghatkopar,7,2024,203,Monsoon,1.4261,3.5429,2.5122142857142857
2024-07-22,1.6692,26.29,94.02,4.58,70.85,Ghatkopar,7,2024,204,Monsoon,1.6202,2.9328,2.3317
2024-07-23,2.3554,26.54,93.88,4.93,61.65,Ghatkopar,7,2024,205,Monsoon,1.6692,3.2926,2.1978142857142857
2024-07-24,1.3121,26.42,93.67,4.96,67.36,Ghatkopar,7,2024,206,Monsoon,2.3554,4.5108,1.7408571428571429
